stationNum,siteId,stationName,dataSource,division,waterDistrict,county,state,utmX,utmY,latitude,longitude,locationAccuracy,measType,porStart,porEnd,porLastModified,measUnit,lines
6839,06K52,WURTZ MIDDLE,NRCS,5,37,EAGLE,CO,382055,4363172,39.41001,-106.370008,,SnowDepth,2004-01-29,2019-04-28,2019-08-15T13:29:21.2500000,in,5568
6876,US1COME0113,GHCND:US1COME0113,CoCoRaHS,5,72,MESA ,CO,192802,4336764,39.12591,-108.553508,,SnowDepth,2014-08-22,2017-04-24,2019-08-14T14:21:43.4770000,in,976
6877,US1COME0112,GHCND:US1COME0112,CoCoRaHS,5,72,MESA ,CO,186930,4328734,39.051605,-108.617611,,SnowDepth,2014-08-07,2020-12-11,2020-12-15T23:49:45.2200000,in,2318
6890,US1COSU0061,GHCND:US1COSU0061,CoCoRaHS,5,36,SUMMIT ,CO,404791,4385826,39.616907,-106.109209,,SnowDepth,2014-08-04,2020-12-13,2020-12-16T00:27:36.3300000,in,2323
6945,US1COME0093,GRAND JUNCTION 4.9 W,CoCoRaHS,5,72,MESA,CO,184883,4331740,39.077902,-108.642611,,SnowDepth,2014-10-04,2017-03-06,2019-08-14T14:19:33.5630000,in,884
7228,US1COPT0013,ASPEN 5.9 W,NRCS,5,49,PITKIN,CO,332804,4339369,39.1875,-106.9359,,SnowDepth,2014-08-03,2014-09-14,2019-08-13T21:13:28.4070000,in,42
7233,US1COSU0066,SILVERTHORNE 1.2 NE,NRCS,5,59,SUMMIT,CO,408688,4390841,39.6625,-106.0645,,SnowDepth,2014-08-03,2020-10-29,2020-12-16T00:27:51.9070000,in,2279
7234,US1COSU0067,BRECKENRIDGE 1.9 SSE,NRCS,5,59,SUMMIT,CO,411203,4370765,39.4819,-106.0325,,SnowDepth,2014-09-06,2020-12-11,2020-12-16T00:27:56.8270000,in,2288
7317,US1COGF0067,GLENWOOD SPRINGS 7.0 NW,NRCS,5,23,GARFIELD,CO,292327,4388313,39.6194,-107.4194,,SnowDepth,2014-09-25,2020-10-29,2020-12-15T22:29:33.4030000,in,2226
7323,US1COME0098,GRAND JUNCTION 2.4 SE,NRCS,5,39,MESA,CO,195310,4329539,39.0618,-108.5213,,SnowDepth,2014-10-11,2014-12-21,2019-08-13T20:50:32.4970000,in,71
7324,US1COME0117,LOMA 0.9 E,NRCS,5,39,MESA,CO,171606,4346053,39.2017,-108.8027,,SnowDepth,2014-08-24,2020-12-11,2020-12-15T23:49:55.1730000,in,2301
7358,US1COGF0069,CARBONDALE 0.3 WNW,NRCS,5,23,GARFIELD,CO,308891,4363328,39.3983,-107.2194,,SnowDepth,2014-11-01,2016-06-28,2019-08-13T15:28:14.1770000,in,605
7605,US1COGR0067,GRAND LAKE 1.5 WNW,NRCS,5,25,GRAND,CO,427985,4457081,40.2611,-105.8469,,SnowDepth,2015-04-18,2016-06-26,2019-08-13T15:40:04.4770000,in,435
7622,US1COME0124,PALISADE 1.4 SE,NRCS,5,39,MESA,CO,211228,4332506,39.0939,-108.3389,,SnowDepth,2015-01-22,2017-08-22,2019-08-14T14:22:06.6930000,in,943
7632,US1COPT0012,ASPEN 5.8 NW,NRCS,5,49,PITKIN,CO,335791,4346645,39.2536,-106.9031,,SnowDepth,2014-08-03,2016-06-07,2019-08-14T14:41:08.1770000,in,674
7760,US1COGF0071,SILT 2.9 NNW,NRCS,5,23,GARFIELD,CO,270368,4385503,39.5885,-107.674,,SnowDepth,2015-09-06,2020-12-11,2020-12-15T22:29:37.2870000,in,1923
7761,US1COGF0072,GLENWOOD SPRINGS 7.0 S,NRCS,5,23,GARFIELD,CO,300650,4368589,39.4438,-107.3166,,SnowDepth,2015-02-20,2019-03-04,2019-08-13T15:28:48.4830000,in,1473
7762,US1COGF0073,GLENWOOD SPRINGS 7.2 S,NRCS,5,23,GARFIELD,CO,300788,4368252,39.4408,-107.3149,,SnowDepth,2015-09-09,2020-12-12,2020-12-15T22:29:46.1330000,in,1921
7764,US1COGR0068,TABERNASH 2.7 NW,NRCS,5,25,GRAND,CO,424362,4428921,40.0071,-105.8862,,SnowDepth,2015-07-04,2020-12-13,2020-12-15T22:33:53.7670000,in,1989
7776,US1COME0118,GRAND JUNCTION 4.1 ENE,NRCS,5,39,MESA,CO,199143,4333872,39.1021,-108.479,,SnowDepth,2014-11-02,2020-12-13,2020-12-15T23:50:01.5170000,in,2233
7777,US1COME0125,GRAND JUNCTION 2.3 E,NRCS,5,39,MESA,CO,196470,4332407,39.088,-108.5092,,SnowDepth,2015-07-22,2020-12-13,2020-12-15T23:50:09.2970000,in,1971
7812,US1COGR0070,GRAND LAKE 4.8 SSW,NRCS,5,25,GRAND,CO,425979,4449408,40.1918,-105.8696,,SnowDepth,2015-10-21,2016-04-07,2019-08-13T15:40:30.2170000,in,169
8109,US1COEG0044,GYPSUM 0.4 WNW,CoCoRaHS,5,37,,CO,332299,4390249,39.645607,-106.954511,,SnowDepth,2016-03-12,2018-02-02,2019-08-13T14:26:10.5900000,in,692
8111,US1COEG0047,GYPSUM 2.5 ESE,CoCoRaHS,5,37,,CO,336721,4388655,39.632108,-106.902608,,SnowDepth,2016-05-29,2020-12-11,2020-12-15T22:12:21.7100000,in,1657
8119,US1COGF0077,RIFLE 0.5 ENE,CoCoRaHS,5,39,,CO,262116,4380519,39.541405,-107.768216,,SnowDepth,2016-05-15,2020-10-26,2020-11-15T22:20:55.0330000,in,1625
8120,US1COGF0078,NEW CASTLE 10.5 S,CoCoRaHS,5,45,,CO,283573,4368024,39.434603,-107.514705,,SnowDepth,2016-08-12,2018-10-05,2019-08-13T15:29:25.2670000,in,784
8121,US1COGF0079,RIFLE 0.5 WSW,CoCoRaHS,5,39,,CO,260419,4380149,39.537603,-107.787808,,SnowDepth,2016-07-25,2016-12-17,2019-08-13T15:29:27.7430000,in,145
8122,US1COGN0065,MARBLE 1.0 WNW,CoCoRaHS,5,38,,CO,309111,4327439,39.075203,-107.206706,,SnowDepth,2016-04-16,2017-12-05,2019-08-13T15:37:12.7070000,in,598
8123,US1COGR0073,GRANBY 7.7 N,CoCoRaHS,5,51,,CO,421204,4450333,40.199704,-105.925812,,SnowDepth,2016-10-05,2020-12-13,2020-12-15T22:34:04.3470000,in,1530
8156,US1COME0127,GRAND JUNCTION 3.9 W,CoCoRaHS,5,72,,CO,186342,4332249,39.083005,-108.626012,,SnowDepth,2016-01-26,2018-06-04,2019-08-14T14:22:22.8570000,in,860
8157,US1COME0133,COLLBRAN 4.6 SSE,CoCoRaHS,5,72,,CO,247684,4340772,39.179602,-107.921009,,SnowDepth,2016-02-11,2020-12-13,2020-12-15T23:50:20.9600000,in,1767
8158,US1COME0135,GLADE PARK 1.4 NW,CoCoRaHS,5,72,,CO,175663,4325299,39.016609,-108.745916,,SnowDepth,2016-04-22,2020-09-24,2020-10-15T22:30:21.3630000,in,1616
8159,US1COME0136,DE BEQUE 7.1 SSE,CoCoRaHS,5,72,,CO,227807,4348240,39.240802,-108.153814,,SnowDepth,2016-05-13,2020-12-11,2020-12-15T23:50:38.8670000,in,1673
8160,US1COME0137,GRAND JUNCTION 3.6 W,CoCoRaHS,5,72,,CO,186921,4331992,39.080902,-108.619213,,SnowDepth,2016-05-16,2020-12-13,2020-12-15T23:50:45.7730000,in,1672
8161,US1COME0139,FRUITA 1.2 NW,CoCoRaHS,5,72,,CO,176863,4342409,39.170907,-108.740214,,SnowDepth,2016-06-17,2019-04-30,2019-08-14T14:22:59.4370000,in,1047
8162,US1COME0140,FRUITA 1.1 NNW,CoCoRaHS,5,72,,CO,177067,4342323,39.170209,-108.737816,,SnowDepth,2016-09-09,2020-12-13,2020-12-15T23:51:03.1170000,in,1556
8163,US1COME0142,FRUITA 0.8 N,CoCoRaHS,5,72,,CO,178087,4342069,39.168303,-108.725913,,SnowDepth,2016-10-06,2018-12-04,2019-08-14T14:23:08.5730000,in,789
8164,US1COME0143,GRAND JUNCTION 8.0 W,CoCoRaHS,5,72,,CO,180015,4334784,39.103505,-108.700206,,SnowDepth,2016-10-24,2020-12-13,2020-12-15T23:51:24.8830000,in,1511
8165,US1COME0144,GRAND JUNCTION 0.6 E,CoCoRaHS,5,72,,CO,193625,4332562,39.088407,-108.542111,,SnowDepth,2016-11-29,2017-03-01,2019-08-14T14:23:19.8770000,in,92
8289,US1COGR0072,FRASER 2.3 NW,CoCoRaHS,5,51,,CO,429175,4423358,39.957405,-105.829214,,SnowDepth,2016-08-31,2018-06-26,2019-08-13T15:40:35.9170000,in,664
8300,US1COME0146,GRAND JUNCTION 0.9 W,CoCoRaHS,5,72,,CO,191281,4332676,39.088606,-108.569214,,SnowDepth,2017-05-13,2020-12-04,2020-12-15T23:51:45.1630000,in,1301
8468,US1COME0148,GRAND JUNCTION 3.0 ESE,CoCoRaHS,5,72,,CO,197109,4330559,39.071607,-108.50101,,SnowDepth,2017-11-01,2020-12-05,2020-12-15T23:52:02.9600000,in,1130
8607,US1COSU0069,SILVERTHORNE 1.0 NNE,CoCoRaHS,5,36,,CO,407774,4391151,39.665205,-106.075205,,SnowDepth,2017-12-04,2020-12-13,2020-12-16T00:28:07.0230000,in,1105
8666,US1COGF0081,RIFLE 8.9 NE,CoCoRaHS,5,39,,CO,271719,4390173,39.630905,-107.659905,,SnowDepth,2018-04-14,2020-12-13,2020-12-15T22:30:07.0170000,in,974
8667,US1COGR0074,GRANBY 1.2 N,CoCoRaHS,5,51,,CO,419988,4439967,40.106208,-105.93881,,SnowDepth,2018-05-05,2018-10-14,2019-08-13T15:40:55.7270000,in,162
8809,US1COME0153,"CLIFTON 1.2 E, CO US",NOAA,5,72,,CO,202258.8,4330817.1,39.075699,-108.441697,User supplied,SnowDepth,2018-07-22,2020-12-13,2020-12-15T23:52:14.7800000,in,875
8825,US1COGF0082,"GLENWOOD SPRINGS 5.9 SSE, CO US",NOAA,5,38,,CO,304079.8,4371366.1,39.469599,-107.277598,User supplied,SnowDepth,2017-05-14,2020-12-11,2020-12-15T22:30:19.4300000,in,1307
8826,US1COME0131,"GRAND JUNCTION 0.9 NE, CO US",NOAA,5,72,,CO,193740.2,4333490.7,39.096803,-108.541202,User supplied,SnowDepth,2015-11-28,2020-10-26,2020-11-15T22:51:41.7830000,in,1794
8827,US1COME0154,"GRAND JUNCTION 1.3 SSW, CO US",NOAA,5,72,,CO,192133.4,4330518.1,39.069499,-108.558405,User supplied,SnowDepth,2018-08-11,2020-12-13,2020-12-15T23:52:25.0970000,in,855
8828,US1COME0160,"GRAND JUNCTION 1.3 W, CO US",NOAA,5,72,,CO,190585.1,4332358,39.0855,-108.577101,User supplied,SnowDepth,2018-12-03,2019-01-01,2019-08-13T20:54:41.2770000,in,29
8839,US1COME0155,"PALISADE 0.5 WSW, CO US",NOAA,5,72,,CO,208860.6,4333826.7,39.105002,-108.366796,User supplied,SnowDepth,2018-08-24,2020-12-13,2020-12-15T23:52:39.8470000,in,842
8991,US1COME0162,"REDLANDS 1.4 SSE, CO US",NOAA,5,72,,CO,184750.8,4330366.2,39.065498,-108.643498,User supplied,SnowDepth,2019-01-01,2020-12-13,2020-12-15T23:53:26.3330000,in,712
9225,US1COGF0083,"BATTLEMENT MESA 0.8 WSW, CO US",NOAA,5,45,,CO,238510.5,4369656.3,39.436797,-108.038306,User supplied,SnowDepth,2019-02-06,2020-05-25,2020-06-15T22:04:50.1170000,in,474
9231,US1COEG0051,"CARBONDALE 5.9 ENE, CO US",NOAA,5,38,,CO,318175.4,4366791.3,39.431497,-107.112605,User supplied,SnowDepth,2019-02-01,2020-12-13,2020-12-15T22:12:29.6770000,in,681
9236,US1COEG0056,"EL JEBEL 0.2 ENE, CO US",NOAA,5,38,,CO,320361.4,4363375.5,39.401204,-107.086305,User supplied,SnowDepth,2019-04-05,2020-08-25,2020-09-15T21:52:32.3670000,in,508
9244,US1COME0161,"FRUITA 3.9 ESE, CO US",NOAA,5,72,,CO,183151.7,4337347.2,39.127698,-108.665196,User supplied,SnowDepth,2018-12-31,2018-12-31,2019-09-09T12:36:45.1030000,in,0
9246,US1COME0163,"GRAND JUNCTION 4.4 E, CO US",NOAA,5,72,,CO,199847.9,4332810,39.0928,-108.470399,User supplied,SnowDepth,2019-02-01,2020-12-13,2020-12-15T23:53:37.2070000,in,681
9253,US1COME0159,"PALISADE 0.8 ESE, CO US",NOAA,5,72,,CO,210839.3,4333464.5,39.102395,-108.343804,User supplied,SnowDepth,2019-11-26,2020-09-24,2020-10-15T22:31:55.4070000,in,303
9255,US1COPT0016,"REDSTONE 4.9 N, CO US",NOAA,5,38,,CO,307005.5,4346992.1,39.2508,-107.236594,User supplied,SnowDepth,2019-04-01,2020-12-13,2020-12-16T00:13:26.5270000,in,622
9263,USC00057033,"RIFLE 3 ENE, CO US",NOAA,5,39,,CO,265788.9,4382161.8,39.557202,-107.726099,User supplied,SnowDepth,2018-03-02,2020-12-11,2020-12-16T01:31:07.3530000,in,1015
9300,US1COEG0052,"EDWARDS 0.5 E, CO US",NOAA,5,37,,CO,363454.4,4389999.3,39.648898,-106.591505,User supplied,SnowDepth,2019-04-21,2020-12-13,2020-12-15T22:12:36.1300000,in,602
9306,US1COME0157,"FRUITA 1.6 SSE, CO US",NOAA,5,72,,CO,179188,4338473.3,39.136374,-108.711493,User supplied,SnowDepth,2018-10-13,2020-10-31,2020-11-15T22:52:53.1830000,in,749
9307,US1COGF0075,"GLENWOOD SPRINGS 5.0 SSE, CO US",NOAA,5,38,,CO,302344.1,4372277.3,39.477405,-107.298034,User supplied,SnowDepth,2019-06-02,2020-12-10,2020-12-15T22:29:50.7300000,in,557
9312,USC00055519,"MESA 5 SSE, CO US",NOAA,5,72,,CO,230295.7,4331290.3,39.089068,-108.118267,User supplied,SnowDepth,2019-06-01,2020-12-12,2020-12-16T01:23:30.5970000,in,560
9315,US1COME0169,"ORCHARD MESA 1.5 NW, CO US",NOAA,5,72,,CO,193395.9,4328113.4,39.048312,-108.54275,User supplied,SnowDepth,2019-10-30,2020-10-26,2020-12-15T23:53:45.6470000,in,362
9321,US1COPT0017,"REDSTONE 1.2 SW, CO US",NOAA,5,38,,CO,306052.8,4337819.8,39.168001,-107.244998,User supplied,SnowDepth,2019-10-24,2020-12-13,2020-12-16T00:13:32.9630000,in,416
9324,US1COGR0076,"TABERNASH 4.1 WNW, CO US",NOAA,5,51,,CO,420996.9,4427381.9,39.992931,-105.925438,User supplied,SnowDepth,2019-05-29,2020-12-11,2020-12-15T22:34:10.3070000,in,562
9327,US1COEG0053,"VAIL 3.5 E, CO US",NOAA,5,37,,CO,389152.3,4387786,39.63268,-106.291694,User supplied,SnowDepth,2019-04-01,2020-12-13,2020-12-15T22:12:42.2430000,in,622
9533,US1COGF0090,"BATTLEMENT MESA 0.9 WNW, CO US",NOAA,5,45,,CO,238578.4,4370954.3,39.448497,-108.038025,User supplied,SnowDepth,2020-05-29,2020-12-12,2020-12-15T22:30:43.3230000,in,197
9548,US1COGF0085,"CARBONDALE 0.7 NNW, CO US",NOAA,5,38,,CO,309140.6,4364331.7,39.407403,-107.216796,User supplied,SnowDepth,2020-07-04,2020-10-26,2020-12-15T22:30:31.6970000,in,114
9549,US1COPT0015,"CARBONDALE 10.0 S, CO US",NOAA,5,38,,CO,306989.7,4347265.9,39.253263,-107.236858,User supplied,SnowDepth,2019-04-12,2020-12-12,2020-12-16T00:13:20.2700000,in,610
9569,US1COEG0061,"EDWARDS 2.9 WSW, CO US",NOAA,5,37,,CO,358381.7,4388485.8,39.634446,-106.650274,User supplied,SnowDepth,2020-05-20,2020-12-10,2020-12-15T22:12:57.2130000,in,204
9570,US1COEG0062,"EDWARDS 3.9 SW, CO US",NOAA,5,37,,CO,357432.2,4386692,39.61813,-106.660954,User supplied,SnowDepth,2020-05-20,2020-12-10,2020-12-15T22:13:00.2970000,in,204
9571,US1COEG0055,"EL JEBEL 0.8 W, CO US",NOAA,5,38,,CO,318797,4363418.2,39.401256,-107.104469,User supplied,SnowDepth,2019-04-09,2020-12-13,2020-12-15T22:12:46.7700000,in,614
9586,US1COME0175,"FRUITA 0.7 NE, CO US",NOAA,5,72,,CO,178871.2,4341441.6,39.162955,-108.71656,User supplied,SnowDepth,2020-06-11,2020-12-13,2020-12-15T23:53:58.1300000,in,185
9587,US1COME0172,"FRUITA 1.1 NW, CO US",NOAA,5,72,,CO,176774,4342173.9,39.168761,-108.74113,User supplied,SnowDepth,2020-03-29,2020-12-13,2020-12-15T23:53:52.3500000,in,259
9588,US1COGF0089,"GLENWOOD SPRINGS 0.8 S, CO US",NOAA,5,38,,CO,299754.8,4378551.9,39.533301,-107.329998,User supplied,SnowDepth,2020-03-11,2020-12-10,2020-12-15T22:30:39.0230000,in,274
9589,US1COGF0088,"GLENWOOD SPRINGS 5.9 S, CO US",NOAA,5,38,,CO,300773.1,4370423,39.46035,-107.315731,User supplied,SnowDepth,2020-05-10,2020-12-12,2020-12-15T22:30:35.1170000,in,216
9592,US1COME0158,"GRAND JUNCTION 3.6 ESE, CO US",NOAA,5,72,,CO,198031.8,4330125.7,39.068032,-108.490168,User supplied,SnowDepth,2018-12-05,2019-11-19,2020-12-15T23:52:52.8000000,in,349
9593,US1COME0164,"GRAND JUNCTION 4.0 SSE, CO US",NOAA,5,72,,CO,195850.5,4326815.5,39.037504,-108.513866,User supplied,SnowDepth,2020-01-22,2020-10-26,2020-12-15T23:53:41.3500000,in,278
9596,US1COEG0064,"GYPSUM 3.2 SE, CO US",NOAA,5,37,,CO,337243.3,4388405.6,39.629965,-106.896467,User supplied,SnowDepth,2020-05-18,2020-12-13,2020-12-15T22:13:04.1600000,in,209
9599,US1COGR0077,"KREMMLING 9.1 WNW, CO US",NOAA,5,50,,CO,369233.3,4440731.8,40.106742,-106.534323,User supplied,SnowDepth,2020-04-16,2020-04-16,2020-12-15T22:34:12.9770000,in,0
9612,US1COME0176,"ORCHARD MESA 0.3 NNW, CO US",NOAA,5,72,,CO,194960.5,4326816.4,39.037194,-108.52413,User supplied,SnowDepth,2020-06-24,2020-12-13,2020-12-15T23:54:02.9430000,in,172
9619,US1COME0170,"PALISADE 0.2 ENE, CO US",NOAA,5,72,,CO,209894.5,4334146.7,39.108225,-108.355005,User supplied,SnowDepth,2020-03-05,2020-12-13,2020-12-15T23:53:47.7870000,in,283
1758,05K03,BERTHOUD PASS,SCS,5,51,GRAND,CO,435775.6,4409526.7,39.833325,-105.750577,User supplied,SnowSWE,1936-01-31,2020-04-27,2020-05-16T01:43:59.7230000,in,30768
1760,07K12S,BISON LAKE,SCS,5,53,Garfield,CO,298713,4404505,39.766706,-107.350015,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:36:55.6800000,in,2315
1761,06K21,BLUE RIVER,SCS,5,36,SUMMIT,CO,409519.9,4359842,39.383328,-106.050594,User supplied,SnowSWE,1957-02-01,2020-03-01,2020-03-16T00:20:41.8330000,in,23039
1762,06K24S,COPPER MOUNTAIN,SCS,5,36,Summit,CO,399663,4371061,39.483309,-106.16671,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:38:42.7130000,in,2315
1763,06K08,FREMONT PASS,SCS,5,36,SUMMIT,CO,396601.9,4360003.1,39.383328,-106.200584,User supplied,SnowSWE,1939-02-01,2013-04-29,2017-06-16T12:28:49.2970000,in,27116
1764,06K08S,FREMONT PASS,SCS,5,36,Summit,CO,396651,4360000,39.383307,-106.200015,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:39:42.4630000,in,2315
1765,06K20,GLEN MAR RANCH,SCS,5,51,GRAND,CO,410082.2,4407935.6,39.816662,-106.050596,User supplied,SnowSWE,1947-02-06,2000-04-26,2017-06-16T12:28:49.2970000,in,19438
1766,06J11,GORE PASS,SCS,5,50,GRAND,CO,367799,4438156.3,40.083317,-106.550616,User supplied,SnowSWE,1951-01-27,2020-02-26,2020-03-16T00:22:15.1930000,in,25232
1767,05J16,GRANBY,SCS,5,51,GRAND,CO,414777.4,4444884.3,40.14999,-106.000593,User supplied,SnowSWE,1949-01-28,2020-02-28,2020-03-16T00:22:15.9300000,in,25963
1770,05K09S,GRIZZLY PEAK,SCS,5,36,Summit,CO,425642,4389271,39.650009,-105.866709,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:39:54.1830000,in,2315
1771,06K42,HAGERMAN TUNNEL,SCS,5,38,LAKE,CO,370516.9,4345591,39.249989,-106.500598,User supplied,SnowSWE,1981-02-25,2019-04-26,2019-08-15T13:25:03.1330000,in,13939
1773,06K04,INDEPENDENCE PASS,SCS,5,38,PITKIN,CO,360085.8,4325417.9,39.066661,-106.617273,User supplied,SnowSWE,1936-01-31,2020-04-29,2020-05-16T01:46:53.9400000,in,30770
1774,06K04S,INDEPENDENCE PASS,SCS,5,38,Pitkin,CO,360135,4325422,39.066705,-106.616708,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:40:26.1330000,in,2315
1776,05K21,JONES PASS,SCS,5,51,GRAND,CO,422865.4,4402245.5,39.766657,-105.900592,User supplied,SnowSWE,1957-02-01,2020-04-29,2020-05-16T01:47:24.8930000,in,23098
1778,06K30S,KILN,SCS,5,38,Pitkin,CO,360630,4353168,39.316705,-106.616706,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:40:43.9700000,in,2315
1779,05J10,LAKE IRENE,SCS,5,51,GRAND,CO,430666.9,4474323.4,40.416651,-105.81724,User supplied,SnowSWE,1938-01-30,2020-02-26,2020-03-16T00:23:06.2270000,in,29977
1780,05J10S,LAKE IRENE,SCS,5,51,Grand,CO,430712,4474329,40.416709,-105.81671,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:40:53.3600000,in,2315
1781,05K07,LAPLAND,SCS,5,51,GRAND,CO,424421.5,4415180.7,39.883328,-105.883908,User supplied,SnowSWE,1938-04-01,2020-04-28,2020-05-16T01:47:46.5800000,in,29978
1784,06J06S,LYNX PASS,SCS,5,53,Routt,CO,357901,4438334,40.083308,-106.666705,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:41:22.7070000,in,2315
1785,06K28,MC KENZIE GULCH,SCS,5,37,EAGLE,CO,349481,4373725.2,39.499985,-106.750605,User supplied,SnowSWE,1961-02-01,2020-02-28,2020-03-16T00:23:41.1430000,in,21576
1786,08K04,MESA LAKES,SCS,5,72,MESA,CO,233114.4,4326849.6,39.049982,-108.083989,User supplied,SnowSWE,1937-01-28,2020-02-27,2020-03-16T00:23:47.7230000,in,30345
1787,08K04S,MESA LAKES,SCS,5,72,Mesa,CO,233173,4326851,39.050009,-108.083309,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:41:46.8800000,in,2315
1788,06K12,MIDDLE FORK CAMPGROUND,SCS,5,51,GRAND,CO,412893.3,4404202.6,39.783325,-106.017262,User supplied,SnowSWE,1936-01-30,2020-04-30,2020-05-16T01:48:43.7870000,in,30772
1789,05J24,MILNER PASS,SCS,5,51,LARIMER,CO,429234.8,4472486.4,40.399983,-105.833913,User supplied,SnowSWE,1952-01-31,2020-02-26,2020-03-16T00:24:01.7730000,in,24863
1790,06K06,NAST LAKE,SCS,5,38,PITKIN,CO,361985.9,4351287.9,39.299989,-106.600597,User supplied,SnowSWE,1936-02-05,2020-02-28,2020-03-16T00:24:13.7600000,in,30704
1792,05J09,NORTH INLET GRAND LAKE,SCS,5,51,GRAND,CO,434779.8,4459485.3,40.283317,-105.767248,User supplied,SnowSWE,1938-01-29,2020-02-25,2020-03-16T00:24:24.3000000,in,29977
1794,07K01S,NORTH LOST TRAIL,SCS,5,38,Gunnison,CO,313994,4326378,39.066703,-107.150005,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:42:21.5370000,in,2315
1797,05J04S,PHANTOM VALLEY,SCS,5,51,Grand,CO,427869,4472502,40.40001,-105.85001,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:42:44.6770000,in,2315
1798,05K18,RANCH CREEK,SCS,5,51,GRAND,CO,437293.7,4420613.8,39.933324,-105.733902,User supplied,SnowSWE,1957-02-01,2020-04-27,2020-05-16T01:49:43.1600000,in,23096
1799,06K09,SHRINE PASS,SCS,5,37,SUMMIT,CO,395389.9,4376669.2,39.533319,-106.217266,User supplied,SnowSWE,1942-01-30,2020-03-02,2020-03-16T00:25:44.1300000,in,28521
1800,05K16,SNAKE RIVER,SCS,5,36,SUMMIT,CO,422717.2,4387448.3,39.633326,-105.900585,User supplied,SnowSWE,1951-01-26,2020-02-26,2020-03-16T00:25:48.8970000,in,25233
1801,05J12S,STILLWATER CREEK,SCS,5,51,Grand,CO,422017,4454055,40.233309,-105.916712,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:44:39.5570000,in,2315
1803,06K14S,SUMMIT RANCH,SCS,5,36,Summit,CO,399999,4396965,39.716705,-106.166713,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:44:46.0870000,in,2315
1806,06K39S,VAIL MOUNTAIN,SCS,5,37,Eagle,CO,381262,4386130,39.616705,-106.383313,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:45:51.0570000,in,2315
1807,05K19,VASQUEZ,SCS,5,51,GRAND,CO,430088.6,4411426.6,39.849994,-105.817236,User supplied,SnowSWE,1957-02-01,2020-04-27,2020-05-16T01:51:41.2700000,in,23096
1808,06J05,WILLOW CREEK PASS,SCS,5,51,GRAND,CO,406535.5,4467183.4,40.349978,-106.100582,User supplied,SnowSWE,1938-01-31,2020-02-27,2020-03-16T00:26:59.1600000,in,29977
1809,06J05S,WILLOW CREEK PASS,SCS,5,51,Grand,CO,406585,4467186,40.35001,-106.100005,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:46:13.6500000,in,2315
1872,07K09S,MC CLURE PASS,SCS,5,38,Gunnison,CO,302646,4334052,39.133308,-107.283309,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:41:33.7070000,in,2315
1879,07K11S,SCHOFIELD PASS,SCS,5,38,Gunnison,CO,322521,4320629,39.016705,-107.050007,User supplied,SnowSWE,2014-08-15,2020-12-15,2020-12-16T02:44:10.2570000,in,2314
1883,06K06S,NAST LAKE,SCS,5,38,Pitkin,CO,362037,4351289,39.300006,-106.600005,User supplied,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:42:09.9100000,in,2315
2937,06J08S,ARAPAHO RIDGE,NRCS,5,50,Grand,CO,382686.8,4467629.8,40.350991,-106.381425,,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:36:34.3670000,in,2315
2939,07J03S,BEAR RIVER,NRCS,5,53,Routt,CO,329399,4435223,40.050005,-107.000012,,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:36:42.2400000,in,2315
2941,06K45S,BEAVER CK VILLAGE,NRCS,5,37,Eagle,CO,369780,4384461,39.600002,-106.516708,,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:36:48.5070000,in,2315
2944,06J18S,BUFFALO PARK,NRCS,5,50,Grand,CO,365275,4453011,40.216703,-106.583314,,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:37:11.7270000,in,2315
2956,06K01S,HOOSIER PASS,NRCS,5,36,Summit,CO,408110,4358014,39.36671,-106.066713,,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:40:07.8570000,in,2315
2957,06K10S,IVANHOE,NRCS,5,38,Pitkin,CO,366316,4349361,39.283311,-106.550015,,SnowSWE,2014-08-15,2020-12-15,2020-12-16T02:40:29.3530000,in,2314
2960,05K21S,JONES PASS,NRCS,5,51,Grand,CO,422915,4402251,39.766706,-105.900009,,SnowSWE,2014-08-15,2020-12-16,2020-12-16T02:40:39.7330000,in,2315
